No task specified, assuming we want an unconstrained plan for the first robot, labeled 'boxy'.
Robot 'boxy'
	DOF:      6
	PosDOF:   3
	OriDOF:   3
	JointDOF: 0
Actuators:
Actuator (robot 0x2319c90):
	Type: 1
	MaxForce: 1
	Mask:  1 1 1 1 1 1
	Limits: -1:1 -1:1 -1:1 -1:1 -1:1 -1:1
	Control space: [-1:1 ; -1:1 ; -1:1 ; -1:1 ; -1:1 ; -1:1 ]



Automatically computed position resolution as 0.002


MPLibrary is solving with MPStrategyMethod labeled TestPrimitives using seed 12345678.
Number of vertices before:1610
total number of vertices41244
13.8013 31.7458 -31.826 distance: 48.9124 vd 18446744073709551615 point  5.52815 -6 -1.83877
13.8013 31.7458 -31.826 distance: 55.4176 vd 18446744073709551615 point  -30 32.2848 2.11904
13.8013 31.7458 -31.826 distance: 45.664 vd 18446744073709551615 point  15 3.85714 4.3125
13.8013 31.7458 -31.826 distance: 18.4478 vd 18446744073709551615 point  30.2332 33 -23.5349
13.8013 31.7458 -31.826 distance: 36.5348 vd 18446744073709551615 point  31.25 17.625 -3
13.8013 31.7458 -31.826 distance: 57.4446 vd 18446744073709551615 point  -12.0383 -6 2.9225
29.9798 -22.6014 31.5125 distance: 67.803 vd 18446744073709551615 point  21.4938 19.4423 -21
29.9798 -22.6014 31.5125 distance: 51.1101 vd 18446744073709551615 point  4.125 -15.5 -12
-4.56625 29.1739 -22.4822 distance: 48.6095 vd 18446744073709551615 point  -21 14.2943 20.7776
-4.56625 29.1739 -22.4822 distance: 53.9435 vd 18446744073709551615 point  -33 24.6337 23.1337
-4.56625 29.1739 -22.4822 distance: 50.6531 vd 18446744073709551615 point  -32.25 -12 -12.2812
-4.56625 29.1739 -22.4822 distance: 19.4437 vd 18446744073709551615 point  -22.5 28.5 -15
-4.56625 29.1739 -22.4822 distance: 65.8763 vd 18446744073709551615 point  3 -31.0396 3.14536
-4.56625 29.1739 -22.4822 distance: 66.5914 vd 18446744073709551615 point  19.3745 -12.0652 24
-13.4619 17.5788 22.4492 distance: 34.0818 vd 18446744073709551615 point  -31.3281 3.625 -3
-13.4619 17.5788 22.4492 distance: 46.4127 vd 18446744073709551615 point  -3 -5.29555 -16.5566
-13.4619 17.5788 22.4492 distance: 25.3218 vd 18446744073709551615 point  6 30.7611 31.8649
-13.4619 17.5788 22.4492 distance: 40.8762 vd 18446744073709551615 point  23.9349 16.2505 6
-13.4619 17.5788 22.4492 distance: 68.5493 vd 18446744073709551615 point  -6 -30.8382 -25.5
-13.4619 17.5788 22.4492 distance: 49.6762 vd 18446744073709551615 point  33 0 22.5
22.4856 13.4878 -19.5229 distance: 46.3787 vd 18446744073709551615 point  30.8022 -24 6.48643
22.4856 13.4878 -19.5229 distance: 46.0069 vd 18446744073709551615 point  -5.93477 12 16.6255
22.4856 13.4878 -19.5229 distance: 75.9342 vd 18446744073709551615 point  -24 -23.7445 27.5817
22.4856 13.4878 -19.5229 distance: 62.0838 vd 18446744073709551615 point  -3.12859 -30 16.6313
-22.506 22.4431 -18.7883 distance: 78.5606 vd 18446744073709551615 point  33 -30.4635 -1.7079
-22.506 22.4431 -18.7883 distance: 63.0825 vd 18446744073709551615 point  -21 -21.965 25.9895
-22.506 22.4431 -18.7883 distance: 25.6507 vd 18446744073709551615 point  0.712106 12 -21.9215
-22.506 22.4431 -18.7883 distance: 33.8168 vd 18446744073709551615 point  3 13.5625 1.5625
-22.506 22.4431 -18.7883 distance: 61.0618 vd 18446744073709551615 point  30.8438 24 10.875
-22.506 22.4431 -18.7883 distance: 73.2689 vd 18446744073709551615 point  31.9107 -21 4.01192
4.57555 -4.53758 -27.1657 distance: 26.9497 vd 18446744073709551615 point  -15 13.8125 -29.6875
4.57555 -4.53758 -27.1657 distance: 26.9239 vd 18446744073709551615 point  -15 13.9375 -26.5625
4.57555 -4.53758 -27.1657 distance: 49.1533 vd 18446744073709551615 point  -21 22.375 5.04688
4.57555 -4.53758 -27.1657 distance: 64.0143 vd 18446744073709551615 point  24 8.62842 32.3925
-31.4948 4.57078 -26.6819 distance: 13.9169 vd 18446744073709551615 point  -21 12.8335 -30.5893
-31.4948 4.57078 -26.6819 distance: 66.881 vd 18446744073709551615 point  30.0829 -20.9043 -21
-31.4948 4.57078 -26.6819 distance: 56.2965 vd 18446744073709551615 point  -1.59689 3.21035 21
13.4722 -28.6017 13.5636 distance: 69.4605 vd 18446744073709551615 point  -22.5 28.5 30
13.4722 -28.6017 13.5636 distance: 23.2272 vd 18446744073709551615 point  15 -21.2555 -8.41827
13.4722 -28.6017 13.5636 distance: 52.0067 vd 18446744073709551615 point  -6 16.3594 31
13.4722 -28.6017 13.5636 distance: 11.5262 vd 18446744073709551615 point  14.4271 -21 22.175
13.4722 -28.6017 13.5636 distance: 30.4368 vd 18446744073709551615 point  -6 -14.9453 32.5566
13.4999 23.6825 3.95713 distance: 8.75527 vd 18446744073709551615 point  5.29164 21 2.51388
13.4999 23.6825 3.95713 distance: 54.8354 vd 18446744073709551615 point  12.2419 -24 -23.093
13.4999 23.6825 3.95713 distance: 59.1154 vd 18446744073709551615 point  24 -30.2826 25.686
13.4999 23.6825 3.95713 distance: 61.4469 vd 18446744073709551615 point  -31.5625 -6 -25.4375
13.4999 23.6825 3.95713 distance: 49.3452 vd 18446744073709551615 point  -24 4.875 29.9375
13.4999 23.6825 3.95713 distance: 51.9842 vd 18446744073709551615 point  15 -24.8095 22.6288
19.2375 -31.5358 -22.5257 distance: 47.3391 vd 18446744073709551615 point  24 -30.5312 24.5625
19.2375 -31.5358 -22.5257 distance: 53.6133 vd 18446744073709551615 point  -32.3134 -21.1831 -33
4.51164 -31.4914 -17.4759 distance: 73.1391 vd 18446744073709551615 point  -5.23125 33 15.6188
4.51164 -31.4914 -17.4759 distance: 49.4683 vd 18446744073709551615 point  -24 -5.74004 13.686
4.51164 -31.4914 -17.4759 distance: 65.5267 vd 18446744073709551615 point  23.9331 29.825 -30
4.51164 -31.4914 -17.4759 distance: 65.5982 vd 18446744073709551615 point  5.16176 25.5 15
4.51164 -31.4914 -17.4759 distance: 51.874 vd 18446744073709551615 point  -33 -21.2053 16.8458
4.51164 -31.4914 -17.4759 distance: 55.2226 vd 18446744073709551615 point  -23.1998 -7.7984 24
4.51164 -31.4914 -17.4759 distance: 51.3084 vd 18446744073709551615 point  30 -21.826 25.9922
4.51164 -31.4914 -17.4759 distance: 58.2766 vd 18446744073709551615 point  12 14.7807 17.1503
4.51164 -31.4914 -17.4759 distance: 72.5605 vd 18446744073709551615 point  -30 32.1563 -22.2656
22.4968 -22.4714 18.7708 distance: 30.7878 vd 18446744073709551615 point  4.25 -15 -4.875
22.4968 -22.4714 18.7708 distance: 51.6055 vd 18446744073709551615 point  -6 14.1875 -3.75
22.4968 -22.4714 18.7708 distance: 27.5501 vd 18446744073709551615 point  1.875 -13.25 3
22.4968 -22.4714 18.7708 distance: 73.4414 vd 18446744073709551615 point  -22.3438 33 1.28125
22.4968 -22.4714 18.7708 distance: 26.8153 vd 18446744073709551615 point  1.8 -6 23.175
22.4968 -22.4714 18.7708 distance: 54.2856 vd 18446744073709551615 point  33 21 -12
22.4968 -22.4714 18.7708 distance: 72.9594 vd 18446744073709551615 point  31.2969 33 -27.7969
4.55328 13.4746 28.0617 distance: 58.3957 vd 18446744073709551615 point  30.8079 16.6886 -24
4.55328 13.4746 28.0617 distance: 72.4281 vd 18446744073709551615 point  22.125 -24 -31.375
4.55328 13.4746 28.0617 distance: 64.4544 vd 18446744073709551615 point  -13.5651 23.3519 -33
4.55328 13.4746 28.0617 distance: 68.0571 vd 18446744073709551615 point  24 -13.3365 -31.3922
4.55328 13.4746 28.0617 distance: 50.0432 vd 18446744073709551615 point  24 -32.5026 24.5622
4.55328 13.4746 28.0617 distance: 26.0102 vd 18446744073709551615 point  21 30.0652 16.6255
22.4495 4.54715 -25.4302 distance: 9.78953 vd 18446744073709551615 point  26.9314 -3 -21.0957
22.4495 4.54715 -25.4302 distance: 39.5126 vd 18446744073709551615 point  12 -19.3125 4.28125
22.4495 4.54715 -25.4302 distance: 24.7158 vd 18446744073709551615 point  23.3978 19.7931 -6
22.4495 4.54715 -25.4302 distance: 15.3858 vd 18446744073709551615 point  12 7.15124 -14.4416
15.6379 31.5027 4.41608 distance: 77.1777 vd 18446744073709551615 point  -25.375 -31.7812 -12
15.6379 31.5027 4.41608 distance: 47.2319 vd 18446744073709551615 point  -12 -3.07015 -12.0677
15.6379 31.5027 4.41608 distance: 27.4559 vd 18446744073709551615 point  30.8306 30 27.236
15.6379 31.5027 4.41608 distance: 20.3935 vd 18446744073709551615 point  30.6135 19.814 -3
15.6379 31.5027 4.41608 distance: 67.6682 vd 18446744073709551615 point  -15 -28.8244 3.44459
15.6379 31.5027 4.41608 distance: 65.9018 vd 18446744073709551615 point  -31.3254 -12 -11.2367
15.6379 31.5027 4.41608 distance: 45.3955 vd 18446744073709551615 point  -13.8125 -3 2.6875
15.6379 31.5027 4.41608 distance: 45.7023 vd 18446744073709551615 point  -13.9375 -3 -0.4375
15.6379 31.5027 4.41608 distance: 44.386 vd 18446744073709551615 point  -3 2.79764 32.6785
-22.5241 13.4867 18.9376 distance: 31.5408 vd 18446744073709551615 point  -13.75 -15 8.625
-22.5241 13.4867 18.9376 distance: 40.1722 vd 18446744073709551615 point  8.93562 12 -6
-22.5241 13.4867 18.9376 distance: 53.6627 vd 18446744073709551615 point  -32.0625 3.9375 -33
-22.5241 13.4867 18.9376 distance: 59.7689 vd 18446744073709551615 point  30 -11.6913 32.3395
-22.5241 13.4867 18.9376 distance: 56.2012 vd 18446744073709551615 point  30 -2.21875 31.3125
-22.5241 13.4867 18.9376 distance: 51.2821 vd 18446744073709551615 point  21.2852 -12 11.1256
-22.5241 13.4867 18.9376 distance: 51.5729 vd 18446744073709551615 point  21 -12.1 8.41425
-22.5241 13.4867 18.9376 distance: 56.6495 vd 18446744073709551615 point  22.1645 -10.8076 -6
-26.8233 13.4676 22.4684 distance: 43.0828 vd 18446744073709551615 point  12.4578 29.4799 30
-26.8233 13.4676 22.4684 distance: 42.9151 vd 18446744073709551615 point  12.673 28.5 15
-26.8233 13.4676 22.4684 distance: 18.9593 vd 18446744073709551615 point  -12 21.1478 31.4539
-26.8233 13.4676 22.4684 distance: 75.3561 vd 18446744073709551615 point  32.2507 8.03752 -24
-26.8233 13.4676 22.4684 distance: 44.5865 vd 18446744073709551615 point  14.4829 28.5 15
22.4864 13.4296 -18.7516 distance: 24.058 vd 18446744073709551615 point  28.5613 5.13776 3
22.4864 13.4296 -18.7516 distance: 71.3011 vd 18446744073709551615 point  -22.875 -24 21.5625
22.4864 13.4296 -18.7516 distance: 22.6754 vd 18446744073709551615 point  13.1875 33 -25.4375
22.4864 13.4296 -18.7516 distance: 65.8872 vd 18446744073709551615 point  24 -32.909 28.0627
22.4231 4.54689 -18.4944 distance: 41.8811 vd 18446744073709551615 point  23.6538 -15 18.525
22.4231 4.54689 -18.4944 distance: 34.6121 vd 18446744073709551615 point  6 32.9375 -7.4375
22.4231 4.54689 -18.4944 distance: 65.4393 vd 18446744073709551615 point  -24 27.8112 21.3299
22.4231 4.54689 -18.4944 distance: 73.5063 vd 18446744073709551615 point  -32.3761 11.512 30
22.4231 4.54689 -18.4944 distance: 43.3326 vd 18446744073709551615 point  -12 13.9375 6.09375
22.4231 4.54689 -18.4944 distance: 52.5984 vd 18446744073709551615 point  -30 3.91494 -14.2512
22.4231 4.54689 -18.4944 distance: 15.3823 vd 18446744073709551615 point  21 12 -31.875
22.4231 4.54689 -18.4944 distance: 12.1607 vd 18446744073709551615 point  33 8.0047 -23.399
22.4231 4.54689 -18.4944 distance: 61.2992 vd 18446744073709551615 point  3.09998 -27.5857 30
22.4231 4.54689 -18.4944 distance: 65.2821 vd 18446744073709551615 point  -32.968 -30 -18.1889
-31.5005 -4.55384 26.1882 distance: 54.3141 vd 18446744073709551615 point  5.28702 30 6.11994
-31.5005 -4.55384 26.1882 distance: 34.8766 vd 18446744073709551615 point  -3.19846 -1.75964 6
-31.5005 -4.55384 26.1882 distance: 57.6385 vd 18446744073709551615 point  -13.638 30 -16.3461
22.5033 20.2488 13.482 distance: 30.3981 vd 18446744073709551615 point  -5.40684 24 2.03671
22.5033 20.2488 13.482 distance: 32.4334 vd 18446744073709551615 point  -8.55949 24 4.94051
22.5033 20.2488 13.482 distance: 52.4827 vd 18446744073709551615 point  31.6913 -30 1.4375
22.5033 20.2488 13.482 distance: 62.5416 vd 18446744073709551615 point  -21 -24.0525 5.97888
22.5033 20.2488 13.482 distance: 62.5498 vd 18446744073709551615 point  24.7769 -24 -30.6694
22.5033 20.2488 13.482 distance: 62.8946 vd 18446744073709551615 point  31.125 -24 -30.375
31.5247 -3.60263 -3.72869 distance: 31.9286 vd 18446744073709551615 point  32.3711 21 16.6042
31.5247 -3.60263 -3.72869 distance: 34.6668 vd 18446744073709551615 point  3 -22.3569 -9.76271
31.5247 -3.60263 -3.72869 distance: 34.9914 vd 18446744073709551615 point  6 18.4375 -13.0625
31.5247 -3.60263 -3.72869 distance: 66.9162 vd 18446744073709551615 point  -30 22.625 -5.875
31.5247 -3.60263 -3.72869 distance: 33.7423 vd 18446744073709551615 point  30.8435 30 -6.7188
31.5247 -3.60263 -3.72869 distance: 60.4765 vd 18446744073709551615 point  -12 30.8435 20.2812
31.5247 -3.60263 -3.72869 distance: 37.9152 vd 18446744073709551615 point  13.7188 -30 -24.3125
31.5247 -3.60263 -3.72869 distance: 34.4121 vd 18446744073709551615 point  30 22.4219 18.7344
31.5247 -3.60263 -3.72869 distance: 70.3092 vd 18446744073709551615 point  -33 24.3125 -4.5625
31.5247 -3.60263 -3.72869 distance: 39.139 vd 18446744073709551615 point  12 30.0804 -7.74108
31.5247 -3.60263 -3.72869 distance: 15.4407 vd 18446744073709551615 point  23.4951 -12 -13.8985
31.5247 -3.60263 -3.72869 distance: 20.8709 vd 18446744073709551615 point  15 -5.7311 -16.2985
31.5247 -3.60263 -3.72869 distance: 61.0306 vd 18446744073709551615 point  -16.125 -30 -31.25
31.5247 -3.60263 -3.72869 distance: 19.603 vd 18446744073709551615 point  14.6764 -6 -13.4582
31.5247 -3.60263 -3.72869 distance: 48.5408 vd 18446744073709551615 point  -9.24418 -6 22.508
31.5247 -3.60263 -3.72869 distance: 55.0803 vd 18446744073709551615 point  -12 16.4493 23.4257
31.5247 -3.60263 -3.72869 distance: 35.1093 vd 18446744073709551615 point  18.3263 -31.1737 -21
31.5247 -3.60263 -3.72869 distance: 44.0008 vd 18446744073709551615 point  6 32.1161 -6.68304
8.5827 13.4518 -4.55016 distance: 9.74573 vd 18446744073709551615 point  4.875 21 0.375
-4.53491 -4.51085 -7.39396 distance: 38.0818 vd 18446744073709551615 point  21 -32.7631 -7.40475
-4.53491 -4.51085 -7.39396 distance: 29.7215 vd 18446744073709551615 point  -24 2.502 13.9438
-4.53491 -4.51085 -7.39396 distance: 40.3052 vd 18446744073709551615 point  -33 -21.0391 -30.6547
-4.53491 -4.51085 -7.39396 distance: 41.7715 vd 18446744073709551615 point  3 3 33
-4.53491 -4.51085 -7.39396 distance: 53.9625 vd 18446744073709551615 point  -33 -32.8837 28.6153
22.4891 31.5451 27.4768 distance: 39.4961 vd 18446744073709551615 point  -14.0245 23.1174 15
22.4891 31.5451 27.4768 distance: 37.3978 vd 18446744073709551615 point  12 -4.1621 31.1597
22.4891 31.5451 27.4768 distance: 64.3526 vd 18446744073709551615 point  13.25 -24.375 -3
22.4891 31.5451 27.4768 distance: 39.1444 vd 18446744073709551615 point  15 -6.74518 30.6464
22.4891 31.5451 27.4768 distance: 40.7787 vd 18446744073709551615 point  14.1338 -5.24558 12
22.4891 31.5451 27.4768 distance: 47.2142 vd 18446744073709551615 point  33 -14.3899 24.5317
31.4686 4.51351 1.28229 distance: 67.8233 vd 18446744073709551615 point  -21.75 30 -32.1576
31.4686 4.51351 1.28229 distance: 44.3942 vd 18446744073709551615 point  -6 -5.06283 -20.5178
31.4686 4.51351 1.28229 distance: 60.128 vd 18446744073709551615 point  -21 31.8491 12.0152
31.4686 4.51351 1.28229 distance: 69.4839 vd 18446744073709551615 point  -33 30 6
31.4686 4.51351 1.28229 distance: 38.9519 vd 18446744073709551615 point  -4.28264 12.4307 -12
-4.45124 22.5253 28.3535 distance: 47.5682 vd 18446744073709551615 point  -21.4718 -19.8388 15
-4.45124 22.5253 28.3535 distance: 13.0006 vd 18446744073709551615 point  3 12 30
-4.45124 22.5253 28.3535 distance: 28.4 vd 18446744073709551615 point  14.7683 3 20.8748
-22.4785 -13.4837 25.7545 distance: 33.1293 vd 18446744073709551615 point  -24 -32.9337 -1.02106
-22.4785 -13.4837 25.7545 distance: 20.2611 vd 18446744073709551615 point  -6 -2.49978 30.0353
-22.4785 -13.4837 25.7545 distance: 29.2372 vd 18446744073709551615 point  -5.79653 10.149 30
-22.405 4.39836 -18.0034 distance: 48.147 vd 18446744073709551615 point  -3.37794 -33 5.60726
-22.405 4.39836 -18.0034 distance: 62.0293 vd 18446744073709551615 point  12.5834 -0.30225 33
-22.405 4.39836 -18.0034 distance: 16.8102 vd 18446744073709551615 point  -24 -12.2375 -19.816
-22.405 4.39836 -18.0034 distance: 28.691 vd 18446744073709551615 point  -21.6179 32.4447 -24
-22.405 4.39836 -18.0034 distance: 40.7326 vd 18446744073709551615 point  3.81144 -4.06577 12
-22.405 4.39836 -18.0034 distance: 31.109 vd 18446744073709551615 point  5 12 -5.39569
22.4397 -20.2368 4.55602 distance: 43.8438 vd 18446744073709551615 point  -4.53125 -3 -25.4062
22.4397 -20.2368 4.55602 distance: 24.1033 vd 18446744073709551615 point  24 -24 28.3125
22.4397 -20.2368 4.55602 distance: 62.6446 vd 18446744073709551615 point  -22.5625 15.0625 -21
22.4397 -20.2368 4.55602 distance: 60.9812 vd 18446744073709551615 point  -22.6339 12 -20.8971
22.4397 -20.2368 4.55602 distance: 35.8996 vd 18446744073709551615 point  33 8.52139 -14.1583
22.4397 -20.2368 4.55602 distance: 60.4836 vd 18446744073709551615 point  -30.8438 -17.0625 33
22.4397 -20.2368 4.55602 distance: 68.592 vd 18446744073709551615 point  -30.0857 20.6513 -12
-22.5378 24.6851 31.5142 distance: 75.4311 vd 18446744073709551615 point  31.5312 21 -20.9531
-22.5378 24.6851 31.5142 distance: 48.7329 vd 18446744073709551615 point  21 12.0625 13.625
-22.5378 24.6851 31.5142 distance: 68.5659 vd 18446744073709551615 point  21 31.4839 -21.0169
-22.5378 24.6851 31.5142 distance: 50.4533 vd 18446744073709551615 point  -3 -20.9375 22.4375
-22.5378 24.6851 31.5142 distance: 79.1282 vd 18446744073709551615 point  23.106 28.6638 -33
-22.5378 24.6851 31.5142 distance: 78.4657 vd 18446744073709551615 point  21.9643 28.4732 -33
31.4874 31.6147 -17.6369 distance: 37.9011 vd 18446744073709551615 point  33 -3 -33
31.4874 31.6147 -17.6369 distance: 77.4693 vd 18446744073709551615 point  -30 3.23754 19.9866
31.4874 31.6147 -17.6369 distance: 49.596 vd 18446744073709551615 point  -3 -3.43771 -24.0948
31.4874 31.6147 -17.6369 distance: 58.5701 vd 18446744073709551615 point  -3 -14.1965 -5.70364
31.4874 31.6147 -17.6369 distance: 46.9175 vd 18446744073709551615 point  -15 32.7531 -11.4019
4.50091 -4.47919 29.9112 distance: 48.7376 vd 18446744073709551615 point  -21 27.7484 3.71124
4.50091 -4.47919 29.9112 distance: 48.0517 vd 18446744073709551615 point  23.0067 25.2421 -3
4.50091 -4.47919 29.9112 distance: 40.173 vd 18446744073709551615 point  -13.2188 12 -2.15625
4.50091 -4.47919 29.9112 distance: 39.4144 vd 18446744073709551615 point  -31.0194 6 16.421
-22.5082 -13.5018 26.3488 distance: 27.9894 vd 18446744073709551615 point  -3.55416 3 14.0265
-22.5082 -13.5018 26.3488 distance: 45.2809 vd 18446744073709551615 point  15 -24 3.25585
-22.5082 -13.5018 26.3488 distance: 51.5526 vd 18446744073709551615 point  -33 30.7456 2.06389
-22.5082 -13.5018 26.3488 distance: 15.0206 vd 18446744073709551615 point  -24 -20.8125 13.3125
-22.5082 -13.5018 26.3488 distance: 58.4355 vd 18446744073709551615 point  33 3.87007 31.9856
-15.9371 31.4847 -22.4953 distance: 58.1534 vd 18446744073709551615 point  -32.3745 12.6201 30
-15.9371 31.4847 -22.4953 distance: 67.2667 vd 18446744073709551615 point  21 22.5 33
-15.9371 31.4847 -22.4953 distance: 57.4434 vd 18446744073709551615 point  21.5971 -12 -22.5784
-15.9371 31.4847 -22.4953 distance: 57.8677 vd 18446744073709551615 point  22.125 -12 -25.5
-15.9371 31.4847 -22.4953 distance: 43.2037 vd 18446744073709551615 point  -3.22944 -6 -5.17548
-4.51403 -0.880151 -4.45147 distance: 59.8122 vd 18446744073709551615 point  30 32.7246 31.0027
-4.50009 -31.4894 24.9893 distance: 58.2803 vd 18446744073709551615 point  -31.2188 20.0625 30
-4.50009 -31.4894 24.9893 distance: 63.1347 vd 18446744073709551615 point  -30 -23.8174 -32.2548
-4.50009 -31.4894 24.9893 distance: 21.6629 vd 18446744073709551615 point  -12 -21.0328 7.56253
-4.50009 -31.4894 24.9893 distance: 34.5128 vd 18446744073709551615 point  30 -31.5562 24.0562
-4.50009 -31.4894 24.9893 distance: 77.2039 vd 18446744073709551615 point  12.0442 33 -14.0983
-4.50009 -31.4894 24.9893 distance: 93.2643 vd 18446744073709551615 point  33 32.3266 -31.7512
-4.50009 -31.4894 24.9893 distance: 42.8147 vd 18446744073709551615 point  15 -31.1856 -13.1256
22.4675 -21.159 -4.51405 distance: 58.8734 vd 18446744073709551615 point  12.242 33 -25.2098
22.4675 -21.159 -4.51405 distance: 50.0544 vd 18446744073709551615 point  -24 -16.5 13.5
22.4675 -21.159 -4.51405 distance: 64.2076 vd 18446744073709551615 point  -12.75 32 3
22.4675 -21.159 -4.51405 distance: 77.5018 vd 18446744073709551615 point  -30.4249 21.2864 33
-31.4796 -18.2325 13.4683 distance: 67.666 vd 18446744073709551615 point  33 -5.9139 -2.94296
-31.4796 -18.2325 13.4683 distance: 65.6991 vd 18446744073709551615 point  23.5282 17.6612 12
-31.4796 -18.2325 13.4683 distance: 67.1352 vd 18446744073709551615 point  21 15 -12
-31.4796 -18.2325 13.4683 distance: 69.9751 vd 18446744073709551615 point  24 21.994 27.6231
-31.4796 -18.2325 13.4683 distance: 65.9409 vd 18446744073709551615 point  24 17.4018 12.8193
-31.4796 -18.2325 13.4683 distance: 64.5728 vd 18446744073709551615 point  23.7904 15.1222 15
-13.5119 -16.9868 22.4893 distance: 47.3591 vd 18446744073709551615 point  -6 5.25093 -18.6439
-13.5119 -16.9868 22.4893 distance: 14.3162 vd 18446744073709551615 point  -12 -4.38978 15.8572
-13.5119 -16.9868 22.4893 distance: 29.6807 vd 18446744073709551615 point  -33 4.37401 29.1883
-13.5119 -16.9868 22.4893 distance: 52.4695 vd 18446744073709551615 point  -30 32.6693 18.5571
-13.5119 -16.9868 22.4893 distance: 43.5469 vd 18446744073709551615 point  24 4.8125 18.75
4.69828 -11.8794 -4.53487 distance: 49.9395 vd 18446744073709551615 point  3 32.4987 -27.3745
4.69828 -11.8794 -4.53487 distance: 46.8698 vd 18446744073709551615 point  -5.56246 33 -13.3289
4.69828 -11.8794 -4.53487 distance: 46.0222 vd 18446744073709551615 point  -21 13.0938 24.3438
4.69828 -11.8794 -4.53487 distance: 34.7641 vd 18446744073709551615 point  -4.37116 21 2.19051
31.4646 7.41329 4.5734 distance: 45.4999 vd 18446744073709551615 point  15 30.886 -30.7563
-13.4625 22.523 -18.2532 distance: 69.257 vd 18446744073709551615 point  22.0625 -33 3
-13.4625 22.523 -18.2532 distance: 18.7199 vd 18446744073709551615 point  -18.75 32 -3
-13.4625 22.523 -18.2532 distance: 62.6363 vd 18446744073709551615 point  22.2256 -24 3.77586
-13.4625 22.523 -18.2532 distance: 16.3316 vd 18446744073709551615 point  -7.4375 15 -31.4375
-13.5297 -4.47166 -14.4363 distance: 33.8979 vd 18446744073709551615 point  -30 -30.7829 -0.815944
-13.5297 -4.47166 -14.4363 distance: 33.061 vd 18446744073709551615 point  -24 -22.2812 11.375
-13.5297 -4.47166 -14.4363 distance: 24.2378 vd 18446744073709551615 point  -6 17.4107 -21.6429
-13.5297 -4.47166 -14.4363 distance: 49.0891 vd 18446744073709551615 point  -4.875 21 26.625
-13.5297 -4.47166 -14.4363 distance: 51.6378 vd 18446744073709551615 point  -33 -30.4693 25.7071
-13.5297 -4.47166 -14.4363 distance: 47.1703 vd 18446744073709551615 point  -33 27.625 14.125
-13.5297 -4.47166 -14.4363 distance: 56.0701 vd 18446744073709551615 point  14.9312 -13.6165 33
-31.4553 4.51998 15.2703 distance: 53.4558 vd 18446744073709551615 point  15 -21.711 18.6411
-31.4553 4.51998 15.2703 distance: 50.3445 vd 18446744073709551615 point  12 21.3 -3.825
-31.4553 4.51998 15.2703 distance: 45.0076 vd 18446744073709551615 point  4.3125 30 25.125
-31.4553 4.51998 15.2703 distance: 30.6401 vd 18446744073709551615 point  -3.38162 4.173 3
-31.4553 4.51998 15.2703 distance: 14.3214 vd 18446744073709551615 point  -22.9203 -6 10.6242
-31.4553 4.51998 15.2703 distance: 54.0109 vd 18446744073709551615 point  21 15.5982 21.8193
2.21797 31.5115 -13.5935 distance: 51.9455 vd 18446744073709551615 point  0.910714 -4.3125 24
2.21797 31.5115 -13.5935 distance: 60.1752 vd 18446744073709551615 point  -24 -22.487 -9.37154
2.21797 31.5115 -13.5935 distance: 37.2869 vd 18446744073709551615 point  13.8547 -3 -5.60284
2.21797 31.5115 -13.5935 distance: 33.8067 vd 18446744073709551615 point  30 14.5658 -4.43413
2.21797 31.5115 -13.5935 distance: 61.5665 vd 18446744073709551615 point  4.5625 -30 -12.4688
-4.49275 13.527 -0.273865 distance: 27.18 vd 18446744073709551615 point  -9.44051 -13.0595 -3
-13.4465 -31.5079 -27.6595 distance: 75.885 vd 18446744073709551615 point  6 23.2604 21.1339
-13.4465 -31.5079 -27.6595 distance: 46.3088 vd 18446744073709551615 point  -21 14.1807 -27.5982
-13.4465 -31.5079 -27.6595 distance: 77.7966 vd 18446744073709551615 point  33 30.8335 -30.5893
-13.4465 -31.5079 -27.6595 distance: 56.7488 vd 18446744073709551615 point  -21 -6.1875 22.5625
-13.4465 -31.5079 -27.6595 distance: 71.9109 vd 18446744073709551615 point  6 22.374 15.8117
-22.4543 -31.4588 -2.0797 distance: 20.6193 vd 18446744073709551615 point  -31.275 -24 15
-22.4543 -31.4588 -2.0797 distance: 58.6451 vd 18446744073709551615 point  23.1618 -3 -25.5
-22.4543 -31.4588 -2.0797 distance: 43.0407 vd 18446744073709551615 point  -4.46875 7.3125 3
-22.915 21.8042 32.1832 distance: 48.1579 vd 18446744073709551615 point  21.3954 24 13.4497
13.5116 -22.55 -6.32996 distance: 16.3637 vd 18446744073709551615 point  24 -15.4394 4.024
13.5116 -22.55 -6.32996 distance: 50.3302 vd 18446744073709551615 point  -21.1985 -12 28.556
13.5116 -22.55 -6.32996 distance: 15.3243 vd 18446744073709551615 point  24 -18.4405 4.05949
13.5116 -22.55 -6.32996 distance: 39.682 vd 18446744073709551615 point  -24 -30.1071 4.17857
13.5116 -22.55 -6.32996 distance: 43.1662 vd 18446744073709551615 point  -3 -31.125 32.6207
13.5116 -22.55 -6.32996 distance: 48.6278 vd 18446744073709551615 point  -33 -31.5626 4.6291
13.5116 -22.55 -6.32996 distance: 39.1627 vd 18446744073709551615 point  5.4375 4.3125 21
13.5116 -22.55 -6.32996 distance: 45.6869 vd 18446744073709551615 point  -30 -13.95 -17.2875
13.5116 -22.55 -6.32996 distance: 42.242 vd 18446744073709551615 point  -22.95 -6 7.125
